Course,Year,Subject,Branch,College
B.Tech,4.0,Java with Android,Electrical,Babu Banarasi Das Northern India Institute Of Technology Lucknow
BCA,4.0,Java with Android,Computer Application,"K.S.Saket P.G.College, Faizabad"
BCA,3.0,Advance Java,Computer Application,"K.S.Saket P.G.College, Faizabad"
BCA,3.0,Advance Java,Computer Application,"K.S.Saket P.G.College, Faizabad"
B.Tech,4.0,Advance Java,Computer Science,"Institute of Engineering and Technology, Faizabad"
BCA,3.0,Advance Java,Computer Science,"Meena Shah Institute Of Technology & Management, Gonda"
BCA,3.0,PHP with Laravel,Computer Application,"FMT Harish Chandra P.G College, Varanasi"
B.Tech,4.0,Java with Android,Computer Science,Ambalika Institute of Management & Technology Lucknow
B.Tech,4.0,Java with Android,Computer Science,Ambalika Institute of Management & Technology Lucknow
B.Tech,3.0,Advance Java,Computer Science,Ambalika Institute of Management & Technology Lucknow
B.Tech,3.0,Python with Machine Learning,Computer Science,Ambalika Institute of Management & Technology Lucknow
Professionals,,Full Stack Development,Computer Science,Babu Banarasi Das Northern Institute of Technology & Management Lucknow
Professionals,,Full Stack Development,Information Technology,Integral University Lucknow
B.Tech,3.0,Java with Android,Mechanical,"Bharat Institute of Technology, Meerut"
MCA,1.0,.Net Technology,Computer Application,International Institute For Special Education (IISE) Lucknow
B.Tech,4.0,Java with Android,Computer Science,Babu Banarasi Das Northern India Institute Of Technology Lucknow
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Amethi
Diploma,3.0,Embedded System & Robotics,Electronics,Tathagat Goutam Buddh Government Polytechnic Shravasti
Diploma,3.0,Embedded System & Robotics,Electronics,Government Polytechnic Mainpuri
Diploma,3.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,3.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,3.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,3.0,Embedded System & Robotics,Electronics,Manyawar Kanshiram Government Polytechnic Kannauj
Diploma,2.0,Core JAVA With Android,Computer Science,Sant Ravidas Government Polytechnic Chakiya Chandauli
PGDCA,1.0,Python,PGDCA,Government Girls Polytechnic Prayagraj
PGDCA,1.0,Python with Machine Learning,PGDCA,Government Girls Polytechnic Prayagraj
PGDCA,1.0,Python with Machine Learning,PGDCA,Government Girls Polytechnic Prayagraj
PGDCA,1.0,Python with Machine Learning,PGDCA,Government Girls Polytechnic Prayagraj
PGDCA,2.0,Python with Machine Learning,PGDCA,Government Girls Polytechnic Prayagraj
Diploma,2.0,Internet Of Things (IOT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Information Technology,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Girls Polytechnic Amethi
Diploma,2.0,Python with Machine Learning,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Machine Learning,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Machine Learning,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Machine Learning,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Machine Learning,Information Technology,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Python with Machine Learning,Computer Science,Government Polytechnic Jaunpur
Diploma,2.0,Python with Machine Learning,Computer Science,Government Polytechnic Jaunpur
Diploma,3.0,Python with Machine Learning,Computer Science,Mahatma Jyotiba Phule Government Polytechnic Kaushambi
Diploma,3.0,Python with Machine Learning,Computer Science,Mahatma Jyotiba Phule Government Polytechnic Kaushambi
Diploma,3.0,Internet of Things(IoT),Computer Science,Mahatma Jyotiba Phule Government Polytechnic Kaushambi
Diploma,2.0,Python with Machine Learning,Computer Science,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Internet of Things(IoT),Computer Science,Government Polytechnic Changipur Noorpur Bijnor
Diploma,2.0,Python with Machine Learning,Computer Science,Government Polytechnic Bijnor
Diploma,2.0,Python with Machine Learning,Computer Science,Government Polytechnic Bijnor
Diploma,2.0,Python with Machine Learning,Computer Science,Government Polytechnic Bijnor
Diploma,3.0,Python with Machine Learning,Computer Science,Government Polytechnic Bijnor
Diploma,2.0,Python with Machine Learning,Computer Science,Government Polytechnic Aadampur Gonda
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,Mahant Darshan Das Mahila Mahavidyalaya Muzaffarpur
BCA,3.0,Advance Java,Computer Application,"Langat Singh College, Muzaffarpur"
Diploma,3.0,Internet of Things(IoT),Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Internet of Things(IoT),Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Internet of Things(IoT),Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Internet of Things(IoT),Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Internet of Things(IoT),Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet Of Things (IOT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Internet of Things(IoT),Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,3.0,Internet of Things(IoT),Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Internet of Things(IoT),Electronics,"Veerangna Jhalkari Bai Government Girls Polytechnic, Jhansi"
Diploma,2.0,Embedded System & Robotics,Electronics,"Veerangna Jhalkari Bai Government Girls Polytechnic, Jhansi"
Diploma,2.0,Internet of Things(IoT),Electronics,Manyawar Kanshiram Government Polytechnic Kannauj
Diploma,2.0,Internet of Things(IoT),Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Internet of Things(IoT),Electronics,Government Polytechnic Ghazipur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Polytechnic Ghazipur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Polytechnic Ghazipur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Polytechnic Ghazipur
Diploma,2.0,Internet of Things(IoT),Electronics,Government Polytechnic Ghazipur
Diploma,2.0,Internet of Things(IoT),Electrical,Government Polytechnic Gorakhpur
Diploma,2.0,Internet of Things(IoT),Electronics,"Institute of engineering and rural technology, Prayagraj"
Diploma,3.0,Internet of Things(IoT),Instrumentation and Control,"Institute of engineering and rural technology, Prayagraj"
Diploma,3.0,Internet of Things(IoT),Instrumentation and Control,"Institute of engineering and rural technology, Prayagraj"
Diploma,2.0,Internet of Things(IoT),Instrumentation and Control,"Institute of engineering and rural technology, Prayagraj"
B.Tech,3.0,Python,Computer Science,Babu Banarasi Das Engineering College Lucknow
B.Tech,4.0,Python,Computer Science,"Shaheed Bhagat Singh State Technical Campus, Punjab"
B.Tech,3.0,Python with Machine Learning,Computer Science,Babu Sunder Singh Institute of Technology and Management
B.Tech,3.0,Python with Machine Learning,Computer Science,Babu Sunder Singh Institute of Technology and Management
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Lucknow
Diploma,2.0,AutoCAD for CE,Civil Engineering,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Hardoi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Hardoi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Hardoi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Hardoi
Diploma,1.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Hardoi
Diploma,1.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Jhansi
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Kanpur
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Kanpur
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Kanpur
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Kanpur
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Kanpur
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Kanpur
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Mirzapur
Diploma,2.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Mirzapur
Diploma,3.0,AutoCAD for CE,Civil Engineering,Government Polytechnic Unnao
Diploma,3.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,3.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,3.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,3.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,3.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Computer Science,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,3.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,AutoCAD for CE,Civil Engineering,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
